@relation .//99.1x1.arff-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute ID string
@attribute tesis {0,1}
@attribute linkedin {0,1}
@attribute publication {0,1}
@attribute email {0,1}
@attribute world_nat {0,1}
@attribute latin_nat {0,1}
@attribute name_in_http {0,1}
@attribute cv {0,1}
@attribute degree {0,1}
@attribute prof {0,1}
@attribute bio {0,1}
@attribute accro {0,1}
@attribute city {0,1}
@attribute country {0,1}
@attribute org {0,1}
@attribute feature_count {0,1,2,3,4,5,6,7,8,9}
@attribute class {0,1,2}

@data
2403680,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2316925,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
2478334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2293904,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0
2354654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2303225,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2455001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2330372,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2324278,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2463839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2476722,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2319084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483095,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0
2277689,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2303737,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,0
2344386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2358210,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2365085,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0
2378553,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2324705,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4,0
2323536,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2427923,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2291000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2374947,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,5,0
2472097,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0
2292082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392428,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
2458410,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0
2281160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2434974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2456952,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0
2281674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2435996,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2274135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2443613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2431779,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0
2346730,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2372726,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0
2273813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2332414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2315842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2443650,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0
2465898,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2484356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2288099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2420472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2373093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2343259,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0
2274950,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,5,0
2425211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2298229,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2350343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2343739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
2382663,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0
2300139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2309042,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0
2439612,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0
2321634,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2461737,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0
2458894,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2273814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291883,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2375617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2293734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2424464,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0
2443118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289957,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2468655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
2435181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2419624,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4,0
2318061,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2338437,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,0
2455587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2407528,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0
2458833,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0
2337402,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,4,0
2295356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2467959,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0
2270229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2444574,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2316072,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0
2469347,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,0
2395436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2368785,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2365587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2308096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2346352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2356789,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
2348490,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4,0
